448136,92,73,0
448455,96,72,0
448774,92,75,0
449093,95,71,0
449412,93,74,0
449731,93,75,0
450050,94,76,0
450369,96,73,0
450688,93,71,0
451007,92,73,0
451326,93,70,0
451645,94,73,0
451964,94,70,0
452283,92,75,0
452602,96,75,0
452921,94,73,0
453240,94,70,0
453559,94,70,0
453878,93,72,0
454197,94,72,0
454516,97,77,0
454835,94,75,0
455154,95,73,0
455473,97,69,0
455792,91,73,0
456111,94,73,0
456430,92,75,0
456749,94,74,0
457068,94,70,0
457387,95,74,0
457706,95,74,0
458025,96,70,0
458344,93,74,0
458663,93,73,0
458982,96,78,0
459301,96,76,0
459620,96,72,0
459939,94,73,0
460258,91,72,0
460577,94,72,0
460896,93,71,0
461215,96,74,0
461534,92,73,0
461853,94,70,0
462172,94,73,0
462491,93,71,0
462810,93,72,0
463129,92,71,0
463448,90,70,0
463767,92,72,0
464086,96,73,0
464405,93,71,0
464724,95,72,0
465043,92,73,0
465362,92,73,0
465681,95,71,0
466000,95,71,0
466319,94,73,0
466638,95,74,0
466957,94,72,0
467276,96,71,0
467595,97,75,0
467914,98,75,0
468233,95,69,0
468552,94,75,0
468871,93,69,0
469190,95,69,0
469509,95,71,0
469828,96,73,0
470147,91,74,0
470466,92,73,0
470785,94,78,0
471104,93,76,0
471423,91,77,0
471742,96,73,0
472061,92,71,0
472380,94,69,0
472699,96,72,0
473018,94,71,0
473337,96,74,0
473656,94,71,0
473975,93,75,0
474294,94,73,0
474613,96,72,0
474932,95,74,0
475251,94,72,0
475570,93,75,0
475889,94,71,0
476208,94,74,0
476527,95,73,0
476846,92,68,0
477165,95,75,0
477484,93,72,0
477803,93,73,0
478122,91,74,0
478441,92,71,0
478760,95,75,0
479079,94,74,0
479398,94,72,0
479717,93,71,0
480036,93,73,0
480355,95,75,0
480674,93,75,0
480993,93,71,0
481312,96,72,0
481631,94,70,0
481950,92,75,0
482269,91,69,0
482588,95,71,0
482907,97,74,0
483226,93,76,0
483545,92,73,0
483864,99,71,0
484182,103,73,0
484500,106,75,0
484818,110,73,0
485136,114,69,0
485454,116,74,0
485772,112,75,0
486090,107,74,0
486408,107,76,0
486730,131,70,0
487048,120,69,0
487366,119,75,0
487684,106,74,0
488002,102,71,0
488320,105,70,0
488638,111,72,0
488957,98,72,0
489276,95,73,0
489595,95,74,0
489914,95,73,0
490233,91,71,0
490552,90,73,0
490871,92,74,0
491190,91,75,0
491509,91,72,0
491828,89,68,0
492147,90,72,0
492466,90,73,0
492785,91,75,0
493104,91,72,0
493423,92,76,0
493742,92,71,0
494061,92,75,0
494380,90,74,0
494699,91,74,0
495018,92,76,0
495337,94,73,0
495656,86,73,0
495975,87,70,0
496294,89,75,0
496613,91,73,0
496932,91,73,0
497251,89,72,0
497570,89,72,0
497889,90,72,0
498208,90,72,0
498527,91,72,0
498846,90,74,0
499165,92,73,0
499484,91,79,0
499803,86,69,0
500122,91,74,0
500441,92,72,0
500760,89,73,0
501079,91,75,0
501398,94,77,0
501717,90,70,0
502036,90,76,0
502355,92,69,0
502674,90,72,0
502993,90,70,0
503312,90,74,0
503631,91,72,0
503950,90,72,0
504269,92,76,0
504588,91,74,0
504907,90,72,0
505226,90,70,0
505545,88,71,0
505864,91,72,0
506183,93,72,0
506502,93,73,0
506821,91,72,0
507140,92,72,0
507459,91,72,0
507778,92,73,0
508097,90,68,0
508416,92,73,0
508735,91,74,0
509054,90,71,0
509373,91,72,0
509692,94,70,0
510011,91,71,0
510330,93,74,0
510649,90,70,0
510968,89,71,0
511287,88,71,0
511606,91,72,0
511925,91,70,0
512244,89,72,0
512563,91,75,0
512882,92,71,0
513201,93,72,0
513520,92,71,0
513839,94,73,0
514158,95,71,0
514477,91,73,0
514796,93,74,0
515115,94,73,0
515434,93,77,0
515753,93,76,0
516072,94,77,0
516391,93,72,0
516710,97,73,0
517029,93,72,0
517348,92,75,0
517667,90,75,0
517986,89,74,0
518305,89,71,0
518624,91,72,0
518943,91,75,0
519262,89,72,0
519581,89,72,0
519900,88,70,0
520219,92,69,0
520538,93,69,0
520857,90,71,0
521176,91,73,0
521495,90,72,0
521814,90,71,0
522133,92,70,0
522452,89,73,0
522771,90,73,0
523090,89,72,0
523409,91,74,0
523728,92,72,0
524047,91,69,0
524366,91,74,0
524685,92,71,0
525004,91,74,0
525323,93,70,0
525642,93,71,0
525961,91,71,0
526280,91,71,0
526599,88,74,0
526918,92,72,0
527237,88,75,0
527556,92,70,0
527875,93,71,0
528194,90,76,0
528513,94,73,0
528832,91,75,0
529151,96,72,0
529470,98,74,0
529789,96,74,0
530108,97,78,0
530427,99,73,0
530746,103,71,0
531064,105,72,0
531382,107,74,0
531700,107,71,0
532018,104,79,0
532336,101,74,0
532654,101,72,0
532972,104,76,0
533291,95,71,0
533610,95,76,0
533929,96,74,0
534248,95,71,0
534567,94,73,0
534886,99,73,0
535204,106,72,0
535522,110,70,0
535840,112,72,0
536159,96,71,0
536478,96,69,0
536797,95,72,0
537116,95,74,0
537435,93,73,0
537754,89,73,0
538073,93,79,0
538392,93,73,0
538711,94,75,0
539030,93,70,0
539347,32,50,0
539662,34,31,15
539980,32,38,10
540300,55,45,0
540617,56,45,0
540935,92,67,0
541253,92,68,0
541571,96,68,0
541888,96,70,0
542205,91,68,0
542522,79,68,0
542838,30,54,0
543153,34,33,13
543470,35,33,12
543787,35,34,11
544106,43,40,0
544423,100,62,0
544740,106,71,0
545058,105,79,0
545376,106,73,0
545694,108,74,0
546012,114,72,0
546330,114,73,0
546647,113,78,0
546965,102,73,0
547284,93,71,0
547603,94,73,0
547921,110,75,0
548239,109,71,0
548557,112,73,0
548875,110,75,0
549193,116,77,0
549511,112,71,0
549829,110,73,0
550147,112,74,0
550465,110,74,0
550783,109,71,0
551101,109,73,0
551419,104,76,0
551737,111,77,0
552055,107,76,0
552373,110,75,0
552691,112,76,0
553009,116,74,0
553327,112,79,0
553645,111,76,0
553963,109,76,0
554281,105,74,0
554599,108,73,0
554918,95,73,0
555237,101,74,0
555556,101,75,0
555875,105,73,0
556194,102,77,0
556513,100,75,0
556830,29,48,3
557145,29,37,14
557465,91,58,0
557783,103,68,0
558100,103,68,0
558417,93,71,0
558732,30,12,38
559048,30,9,41
559364,29,4,47
559684,100,65,0
560002,101,73,0
560321,107,74,0
560639,109,75,0
560957,106,61,0
561274,94,36,0
561593,104,73,0
561911,122,74,0
562229,129,69,0
562547,111,75,0
562865,118,74,0
563183,126,73,0
563501,129,74,0
563819,129,73,0
564137,132,77,0
564455,118,72,0
564773,119,74,0
565091,124,72,0
565409,120,74,0
565727,120,71,0
566045,118,72,0
566363,119,75,0
566681,116,74,0
566999,111,73,0
567316,106,73,0
567633,104,74,0
567955,113,73,0
568273,117,74,0
568591,114,77,0
568909,116,74,0
569227,115,72,0
569545,119,73,0
569863,120,74,0
570181,121,70,0
570499,121,72,0
570817,125,76,0
571135,125,71,0
571453,122,72,0
571771,113,74,0
572089,109,77,0
572406,108,68,0
572724,108,72,0
573042,112,72,0
573360,133,70,0
573678,121,73,0
573995,105,70,0
574311,105,65,0
574628,109,68,0
574945,116,71,0
575262,113,68,0
575579,122,72,0
575896,120,73,0
576213,117,75,0
576530,121,74,0
576847,113,73,0
577164,121,78,0
577482,132,72,0
577800,132,76,0
578118,133,78,0
578436,131,78,0
578754,133,78,0
579071,133,70,0
579388,134,76,0
579705,135,76,0
580023,135,76,0
580341,138,72,0
580659,131,71,0
580977,134,72,0
581295,136,74,0
581613,137,69,0
581931,129,75,0
582249,131,73,0
582567,131,69,0
582885,130,73,0
583203,131,73,0
583521,130,72,0
583838,29,50,1
584156,75,53,0
584473,50,49,0
584790,123,71,0
585107,128,71,0
585424,126,71,0
585741,128,71,0
586056,29,33,18
586376,122,72,0
586694,127,72,0
587012,127,69,0
587330,123,75,0
587648,125,71,0
587966,124,75,0
588284,126,73,0
588602,122,70,0
588920,125,77,0
589234,25,17,38
589554,119,68,0
589872,123,77,0
590190,123,74,0
590508,126,73,0
590826,132,74,0
591144,120,74,0
591462,132,73,0
591780,137,75,0
592098,111,73,0
592417,86,72,0
592736,88,72,0
593055,89,72,0
593374,91,72,0
593693,85,75,0
594012,90,75,0
594331,88,72,0
594650,92,73,0
594969,107,72,0
595287,118,75,0
595604,123,61,0
595918,36,55,0
596233,35,53,0
596548,34,53,0
596864,35,54,0
597182,113,74,0
597500,113,73,0
597819,91,68,0
598138,90,73,0
598457,90,76,0
598776,90,72,0
599095,90,70,0
599414,90,71,0
599733,90,71,0
600052,88,70,0
600371,89,74,0
600690,91,71,0
601009,90,70,0
601328,90,70,0
601647,90,71,0
601966,88,77,0
602285,91,72,0
602604,90,72,0
602923,87,76,0
603242,87,72,0
603561,90,74,0
603880,87,73,0
604199,89,73,0
604518,90,73,0
604837,90,71,0
605156,90,74,0
605475,90,69,0
605794,86,75,0
606113,91,73,0
606432,89,72,0
606751,91,75,0
607070,92,73,0
607389,89,73,0
607708,92,74,0
608027,89,71,0
608346,105,72,0
608664,116,75,0
608982,116,71,0
609300,116,74,0
609618,119,70,0
609936,119,74,0
610254,119,75,0
610572,123,74,0
610890,115,74,0
611209,90,75,0
611528,89,74,0
611847,87,72,0
612166,92,76,0
612485,88,72,0
612804,92,74,0
613123,91,71,0
613442,91,73,0
613761,90,75,0
614080,93,72,0
614399,88,73,0
614718,89,75,0
615037,87,73,0
615356,89,71,0
615675,90,71,0
615994,91,74,0
616313,90,75,0
616632,91,73,0
616951,90,75,0
617270,93,75,0
617589,90,76,0
617908,91,72,0
618226,117,72,0
618544,116,73,0
618862,111,73,0
619180,112,75,0
619498,112,74,0
619816,112,76,0
620134,110,76,0
620452,118,72,0
620770,134,73,0
621088,124,69,0
621407,92,71,0
621726,91,72,0
622045,89,73,0
622364,89,69,0
622683,89,72,0
623002,90,72,0
623321,88,75,0
623640,90,70,0
623959,89,74,0
624278,93,77,0
624597,89,72,0
624916,89,72,0
625234,106,74,0
625552,117,77,0
625870,113,73,0
626188,113,76,0
626506,112,72,0
626824,112,73,0
627142,115,72,0
627460,115,70,0
627778,117,67,0
628096,121,72,0
628414,114,73,0
628732,115,70,0
629050,113,75,0
629368,113,73,0
629686,114,72,0
630004,113,72,0
630322,116,69,0
630640,118,73,0
630958,117,72,0
631276,115,74,0
631594,116,75,0
631912,116,70,0
632230,115,74,0
632548,116,73,0
632866,119,71,0
633184,116,75,0
633502,115,70,0
633820,117,76,0
634138,115,73,0
634456,130,75,0
634774,123,74,0
635092,120,69,0
635410,118,73,0
635728,118,74,0
636046,119,71,0
636364,121,76,0
636682,119,74,0
637000,115,74,0
637318,121,76,0
637636,119,73,0
637954,117,72,0
638272,118,73,0
638590,119,71,0
638908,128,72,0
639226,127,77,0
639544,118,75,0
639862,116,73,0
640180,129,75,0
640498,123,71,0
640816,106,69,0
641135,92,72,0
641454,89,78,0
641773,89,72,0
642092,89,71,0
642411,89,74,0
642730,92,74,0
643049,89,77,0
643368,92,73,0
643687,90,78,0
644006,89,74,0
644325,89,73,0
644644,91,74,0
644963,88,72,0
645282,88,71,0
645601,90,75,0
645920,88,70,0
646239,89,72,0
646558,88,76,0
646877,89,74,0
647196,88,75,0
647515,93,72,0
647833,105,70,0
648151,108,71,0
648469,113,74,0
648787,114,72,0
649109,113,71,0
649427,112,73,0
649745,113,74,0
650063,121,73,0
650381,119,72,0
650699,115,74,0
651017,113,72,0
651335,113,70,0
651653,115,74,0
651971,112,71,0
652289,116,72,0
652607,115,71,0
652925,116,75,0
653243,114,75,0
653561,101,73,0
653879,109,74,0
654197,112,71,0
654515,119,73,0
654833,114,72,0
655151,117,74,0
655469,118,73,0
655787,114,73,0
656105,114,76,0
656423,114,76,0
656741,115,76,0
657059,115,75,0
657377,116,73,0
657695,119,73,0
658013,120,72,0
658331,118,71,0
658649,118,76,0
658967,119,74,0
659285,115,72,0
659603,114,74,0
659921,121,71,0
660239,115,71,0
660557,117,73,0
660875,121,72,0
661193,122,74,0
661511,124,72,0
661829,120,75,0
662147,129,69,0
662465,131,74,0
662783,136,75,0
663101,118,71,0
663420,96,74,0
663739,92,74,0
664058,91,73,0
664377,92,74,0
664696,92,72,0
665015,92,70,0
665334,92,73,0
665653,87,71,0
665972,90,71,0
666291,88,73,0
666610,89,74,0
666929,91,73,0
667248,93,76,0
667567,91,73,0
667886,91,77,0
668205,89,74,0
668524,93,73,0
668843,91,71,0
669162,87,70,0
669481,87,71,0
669800,87,72,0
670119,90,71,0
670438,90,76,0
670757,88,74,0
671076,89,73,0
671395,90,69,0
671714,96,73,0
672033,100,72,0
672351,115,71,0
672669,124,71,0
672987,133,68,0
673305,138,71,0
673623,133,73,0
673941,133,77,0
674259,132,74,0
674577,131,73,0
674895,133,73,0
675213,137,73,0
675531,137,77,0
675849,137,72,0
676167,138,72,0
676485,138,68,0
676803,139,72,0
677121,135,74,0
1160291,73,78,0
1275124,77,81,0
1463315,71,78,0
1463634,74,78,0
1463953,73,78,0
1464275,73,82,0
1464595,69,79,0
1464913,71,75,0
1465232,67,75,0
1465551,70,74,0
1465870,73,76,0
1466189,71,81,0
1466507,68,81,0
1466826,74,79,0
1467145,75,76,0
1467464,79,80,0
1467783,80,79,0
1468102,81,79,0
1468421,85,79,0
1468740,86,77,0
1469059,81,73,0
1469378,79,76,0
1469697,76,76,0
1470016,72,76,0
1470335,74,75,0
1470654,74,77,0
1470973,70,78,0
1471292,72,79,0
1471611,72,79,0
1471930,69,75,0
1472249,68,77,0
1472568,73,75,0
1472887,73,78,0
1473206,72,78,0
1473525,70,78,0
1473844,67,80,0
1474163,71,77,0
1474482,69,75,0
1474801,70,77,0
1475120,71,77,0
1475439,70,77,0
1475758,72,78,0
1476077,70,80,0
1476396,72,77,0
1476715,72,75,0
1477034,75,78,0
1477353,71,78,0
1477672,70,76,0
1477991,70,74,0
1478310,70,76,0
1478629,69,78,0
1478948,69,75,0
1479267,70,80,0
1479586,70,78,0
1479905,69,78,0
1480224,70,77,0
1480543,72,77,0
1480862,70,77,0
1481181,66,81,0
1481500,70,77,0
1481819,70,76,0
1482138,69,78,0
1482457,68,77,0
1482775,69,76,0
1483094,70,79,0
1483413,68,80,0
1483732,67,79,0
1484051,66,73,0
1484370,70,78,0
1484689,67,78,0
1485008,71,77,0
1485327,69,75,0
1485646,69,78,0
1485965,71,77,0
1486284,71,77,0
1486603,71,78,0
1486922,68,76,0
1487241,71,75,0
1487560,68,77,0
1487879,72,79,0
1488198,71,80,0
1488517,68,78,0
1488836,72,78,0
1489155,73,80,0
1489474,74,80,0
1489793,70,75,0
1490112,70,77,0
1490431,70,76,0
1490750,70,81,0
1491069,71,78,0
1491388,72,77,0
1491707,70,80,0
1492025,69,77,0
1492344,69,80,0
1492663,71,79,0
1492981,69,76,0
1493300,70,76,0
1493619,70,78,0
1493938,74,77,0
1494257,71,75,0
1494576,68,76,0
1494895,71,78,0
1495214,71,74,0
1495533,69,75,0
1495852,65,81,0
1496170,68,77,0
1496489,68,80,0
1496808,68,80,0
1497127,69,79,0
1497446,66,75,0
1497765,69,76,0
1498084,69,79,0
1498402,71,75,0
1498721,71,76,0
1499040,72,77,0
1499359,70,79,0
1499678,68,75,0
1499997,67,79,0
1500316,65,75,0
1500635,69,76,0
1500954,68,79,0
1501273,67,78,0
1501592,68,76,0
1501911,71,74,0
1502230,70,78,0
1502549,71,80,0
1502868,66,76,0
1503187,69,75,0
1503506,68,80,0
1503825,68,78,0
1504144,68,77,0
1504463,70,80,0
1504781,67,77,0
1505100,66,81,0
1505419,69,75,0
1505738,70,75,0
1506057,70,77,0
1506376,66,78,0
1506695,69,80,0
1507013,68,78,0
1507332,82,76,0
1507651,84,79,0
1507970,80,76,0
1508288,79,75,0
1508607,77,77,0
1508926,76,79,0
1509245,75,76,0
1509564,69,75,0
1509883,72,80,0
1510202,68,78,0
1510521,75,76,0
1510840,71,76,0
1511159,69,77,0
1511478,69,79,0
1511797,69,75,0
1512116,68,78,0
1512435,71,78,0
1512754,69,77,0
1513073,68,79,0
1513392,67,74,0
1513711,68,76,0
1514030,69,76,0
1514349,69,77,0
1514668,68,77,0
1514987,66,75,0
1515306,69,80,0
1515625,68,80,0
1515944,67,77,0
1516263,68,79,0
1516582,69,76,0
1516901,81,77,0
1517220,71,77,0
1517539,68,77,0
1517858,70,77,0
1518177,67,81,0
1518496,65,73,0
1518815,69,76,0
1519134,73,78,0
1519453,70,79,0
1519772,70,81,0
1520091,70,77,0
1520410,69,76,0
1520729,72,79,0
1521048,70,79,0
1521367,69,78,0
1521686,69,78,0
1522005,66,75,0
1522324,66,75,0
1522642,69,81,0
1522960,69,76,0
1523279,69,75,0
1523598,70,79,0
1523917,70,78,0
1524236,66,79,0
1524555,70,78,0
1524874,71,78,0
1525193,67,77,0
1525512,65,81,0
1525831,68,77,0
1526150,71,80,0
1526469,69,78,0
1526788,70,78,0
1527107,69,77,0
1527426,68,80,0
1527745,72,78,0
1528064,70,77,0
1528383,71,79,0
1528702,70,79,0
1529021,71,73,0
1529340,70,77,0
1529659,72,77,0
1529978,73,78,0
1530297,70,77,0
1530616,72,79,0
1530935,69,77,0
1531254,71,80,0
1531573,70,74,0
1531892,69,78,0
1532211,70,78,0
1532530,70,78,0
1532849,70,78,0
1533168,70,77,0
1533487,71,78,0
1533806,71,78,0
1534125,70,79,0
1534444,73,77,0
1534763,79,78,0
1535082,79,76,0
1535401,81,80,0
1535720,82,78,0
1536039,81,76,0
1536358,78,77,0
1536677,71,77,0
1536996,69,77,0
1537314,73,76,0
1537633,75,79,0
1537952,70,77,0
1538271,69,77,0
1538590,72,78,0
1538909,75,85,0
1539228,73,76,0
1539547,72,71,0
1539866,73,70,0
1540185,71,75,0
1540504,69,74,0
1540823,62,73,0
1541138,46,0,44
1541455,47,4,39
1541772,47,2,41
1542091,54,22,14
1542412,71,72,0
1542731,71,69,0
1543050,67,72,0
1543369,66,75,0
1543688,68,74,0
1544006,61,71,0
1544324,63,66,0
1544642,66,66,0
1544959,62,74,0
1545273,7,14,69
1545596,69,61,0
1545915,69,74,0
1546234,65,76,0
1546553,69,74,0
1546872,65,72,0
1547191,69,73,0
1547510,67,72,0
1547829,70,73,0
1548148,68,75,0
1548465,15,36,39
1548784,66,64,0
1549101,69,64,0
1549418,58,73,0
1549732,8,17,65
1550050,15,18,57
1550371,66,75,0
1550690,68,74,0
1551009,65,74,0
1551328,67,70,0
1551647,66,70,0
1551966,65,73,0
1552285,68,69,0
1552604,68,72,0
1552923,66,72,0
1553242,65,72,0
1553560,65,72,0
1553879,67,75,0
1554198,70,72,0
1554517,70,72,0
1554836,68,75,0
1555155,67,73,0
1555474,72,73,0
1555793,70,73,0
1556112,67,74,0
1556431,69,73,0
1556750,67,69,0
1557069,69,76,0
1557388,69,69,0
1557707,72,72,0
1558026,78,72,0
1558345,78,68,0
1558664,75,73,0
1558983,76,71,0
1559302,77,73,0
1559621,77,75,0
1559940,79,72,0
1560259,78,74,0
1560578,76,71,0
1560897,74,72,0
1561216,75,75,0
1561535,77,71,0
1561854,77,74,0
1562170,17,28,45
1562486,16,20,54
1562804,18,31,41
1563121,16,31,43
1563438,13,34,43
1563756,13,34,43
1564074,11,35,44
1564392,16,37,37
1564712,70,55,0
1565029,16,37,37
1565345,16,27,47
1565662,10,27,53
1565979,14,28,48
1566295,15,27,48
1566611,15,25,50
1566927,13,26,51
1567244,12,32,46
1567561,15,30,45
1567878,15,33,42
1568195,12,34,44
1568512,16,33,41
1568829,12,33,45
1569146,12,29,49
1569463,15,27,48
1569780,14,31,45
1570098,16,36,38
1570418,76,68,0
1570735,29,57,4
1571050,10,12,68
1571366,12,6,72
1571682,14,7,69
1571998,14,6,70
1572314,12,8,70
1572630,12,7,71
1572946,11,12,67
1573262,11,15,64
1573578,13,13,64
1573894,11,12,67
1574210,14,12,64
1574526,11,11,68
1574842,12,12,66
1575158,11,13,66
1575474,13,11,66
1575790,11,13,66
1576107,11,14,65
1576427,71,67,0
1576743,12,35,43
1577060,14,33,43
1577375,12,26,52
1577691,14,28,48
1578007,13,29,48
1578323,13,25,52
1578639,13,27,50
1578955,14,29,47
1579271,15,28,47
1579587,11,27,52
1579903,13,28,49
1580219,13,27,50
1580535,14,28,48
1580851,12,27,51
1581167,14,27,49
1581485,14,31,45
1581802,15,30,45
1582119,12,31,47
1582436,13,32,45
1582753,12,32,46
1583070,12,31,47
1583387,12,37,41
1583707,71,70,0
1584024,73,71,0
1584341,46,68,0
1584658,52,66,0
1584973,7,13,70
1585289,12,13,65
1585605,11,16,63
1585921,13,14,63
1586237,14,13,63
1586553,13,13,64
1586869,11,14,65
1587185,11,16,63
1587501,12,14,64
1587817,13,14,63
1588133,11,16,63
1588449,12,14,64
1588765,12,14,64
1589081,14,15,61
1589397,11,15,64
1589713,10,13,67
1590029,12,16,62
1590345,13,13,64
1590661,11,14,65
1590977,14,15,61
1591293,13,14,63
1591609,14,15,61
1591925,13,13,64
1592241,11,15,64
1592561,74,70,0
1592878,13,46,31
1593199,73,73,0
1593518,72,74,0
1593837,78,70,0
1594156,75,73,0
1594475,75,70,0
1594794,75,73,0
1595113,75,68,0
1595432,77,75,0
1595750,54,70,0
1596065,12,32,46
1596384,46,57,0
1596702,73,71,0
1597020,75,71,0
1597334,12,17,61
1597650,11,15,64
1597970,75,70,0
1598289,73,71,0
1598608,73,76,0
1598927,70,74,0
1599244,19,60,11
1599564,73,73,0
1599879,8,16,66
1600196,8,20,62
1600516,43,68,0
1600830,6,21,63
1601147,8,17,65
1601464,6,18,66
1601783,44,67,0
1602101,66,72,0
1602419,71,71,0
1602736,18,46,26
1603054,8,42,40
1603372,6,41,43
1603690,6,42,42
1604008,6,65,19
1604328,74,77,0
1604647,74,75,0
1604965,64,68,0
1605282,5,54,31
1605598,2,39,49
1605918,76,71,0
1606236,75,77,0
1606554,76,74,0
1606872,72,73,0
1607188,65535,50,0
1607503,4,26,60
1607820,2,25,63
1608137,4,20,66
1608454,5,23,62
1608771,4,22,64
1609088,5,22,63
1609405,4,21,65
1609722,5,25,60
1610039,2,20,68
1610356,3,23,64
1610673,5,20,65
1610990,3,24,63
1611307,2,21,67
1611624,3,20,67
1611940,4,18,68
1612256,5,21,64
1612573,6,33,51
1612893,75,78,0
1613211,73,72,0
1613529,11,57,22
1613851,5,65,20
1614172,59,74,0
1614491,72,73,0
1614810,74,75,0
1615126,7,42,41
1615442,8,39,43
1615759,4,41,45
1616079,65,70,0
1616397,25,69,0
1616714,7,44,39
1617030,7,45,38
1617349,4,50,36
1617665,2,43,45
1617984,4,45,41
1618302,1,64,25
1618620,4,59,27
1618938,3,52,35
1619257,3,47,40
1619575,3,63,24
1619893,3,65,22
